vertices,remove_ratio_target,hop_key,use_reduction,k,best_mean,best_std,sc_frac,n_graphs
100,0.3,h4,True,4,1.4796059589400539,0.025009399644214864,1.0,10
100,0.3,h4,True,5,1.478190832203714,0.024515318556008116,1.0,10
100,0.5,h2,False,1,1.915317423331445,0.1011274049495185,1.0,10
100,0.5,h2,False,2,1.8983097084032738,0.09847356967838074,1.0,10
100,0.5,h2,False,3,1.897662664790321,0.09765360461963207,1.0,10
100,0.5,h2,False,4,1.8844216724913747,0.10013726329914242,1.0,10
100,0.5,h2,False,5,1.880022531480871,0.09289340430835603,1.0,10
100,0.5,h2,True,1,1.918104803235492,0.0916485093560364,1.0,10
100,0.5,h2,True,2,1.8907700392480766,0.11014275228464117,1.0,10
100,0.5,h2,True,3,1.8886542071705008,0.11056403048424264,1.0,10
100,0.5,h2,True,4,1.8685143609056536,0.08782177027558234,1.0,10
100,0.5,h2,True,5,1.8612288929925356,0.09265311443072835,1.0,10
100,0.5,h2+3,False,1,1.8746641990585218,0.1040846927803853,1.0,10
100,0.5,h2+3,False,2,1.8578768321325208,0.1018650418234674,1.0,10
100,0.5,h2+3,False,3,1.8548812636437682,0.10045516927554517,1.0,10
100,0.5,h2+3,False,4,1.8455495635957813,0.10476016387425219,1.0,10
100,0.5,h2+3,False,5,1.843227799192956,0.10654588444244678,1.0,10
100,0.5,h2+3,True,1,1.9909677211677301,0.10275212533153023,1.0,10
100,0.5,h2+3,True,2,1.9656922871320675,0.08817063411074112,1.0,10
100,0.5,h2+3,True,3,1.953325433390972,0.09290181229901337,1.0,10
100,0.5,h2+3,True,4,1.9444329990996736,0.09917942459742207,1.0,10
100,0.5,h2+3,True,5,1.927625504307708,0.09658103445555187,1.0,10
100,0.5,h2+3+4,False,1,1.9169032537928696,0.13043085196836957,0.7,10
100,0.5,h2+3+4,False,2,1.892194816599651,0.09766891609383374,0.8,10
100,0.5,h2+3+4,False,3,1.8965082333335757,0.10692201140906127,0.9,10
100,0.5,h2+3+4,False,4,1.8805224869593629,0.10620491393756541,0.9,10
100,0.5,h2+3+4,False,5,1.9180882069109408,0.2221354235130866,1.0,10
100,0.5,h2+3+4,True,1,1.9515582155779192,0.1475591842645116,1.0,10
100,0.5,h2+3+4,True,2,1.917111591438869,0.1257228489603631,1.0,10
100,0.5,h2+3+4,True,3,1.9106508890240022,0.1272406359438283,1.0,10
100,0.5,h2+3+4,True,4,1.9026082176942105,0.1267964309836712,1.0,10
100,0.5,h2+3+4,True,5,1.9020477113094618,0.12564458778134674,1.0,10
100,0.5,h3,False,1,1.8631304534130328,0.10136616282906963,1.0,10
100,0.5,h3,False,2,1.8555391929619245,0.10315793623424542,1.0,10
100,0.5,h3,False,3,1.8500294849650973,0.10214455392764288,1.0,10
100,0.5,h3,False,4,1.8479013248956495,0.10028128141758617,1.0,10
100,0.5,h3,False,5,1.834666299231077,0.10565107652974437,1.0,10
100,0.5,h3,True,1,1.9872982914111792,0.09659814360284279,1.0,10
100,0.5,h3,True,2,1.9643620444790961,0.0944559512281447,1.0,10
100,0.5,h3,True,3,1.9452288183898117,0.0951804550015596,1.0,10
100,0.5,h3,True,4,1.9380179231683112,0.102941443300776,1.0,10
100,0.5,h3,True,5,1.936783238464687,0.10437073547236402,1.0,10
100,0.5,h4,False,1,1.9357411791876826,0.12547507808040428,0.8,10
