vertices,remove_ratio_target,hop_key,use_reduction,k,best_mean,best_std,sc_frac,n_graphs
200,0.3,h2+3+4,True,1,1.4812298892481186,0.008754122529108494,1.0,2
200,0.3,h2+3+4,True,2,1.4812298892481186,0.008754122529108494,1.0,2
200,0.3,h2+3+4,True,3,1.4812298892481186,0.008754122529108494,1.0,2
200,0.3,h2+3+4,True,4,1.4812298892481186,0.008754122529108494,1.0,2
200,0.3,h2+3+4,True,5,1.4812298892481186,0.008754122529108494,1.0,2
200,0.3,h3,False,1,1.4721052151017664,0.029645000470166615,1.0,2
200,0.3,h3,False,2,1.4721052151017664,0.029645000470166615,1.0,2
200,0.3,h3,False,3,1.4721052151017664,0.029645000470166615,1.0,2
200,0.3,h3,False,4,1.4721052151017664,0.029645000470166615,1.0,2
200,0.3,h3,False,5,1.4721052151017664,0.029645000470166615,1.0,2
200,0.3,h3,True,1,1.4744094188893293,0.019915067114111992,1.0,2
200,0.3,h3,True,2,1.4744094188893293,0.019915067114111992,1.0,2
200,0.3,h3,True,3,1.4744094188893293,0.019915067114111992,1.0,2
200,0.3,h3,True,4,1.4744094188893293,0.019915067114111992,1.0,2
200,0.3,h3,True,5,1.4744094188893293,0.019915067114111992,1.0,2
200,0.3,h4,False,1,1.4706792696416064,0.019557508618742635,1.0,2
200,0.3,h4,False,2,1.4706792696416064,0.019557508618742635,1.0,2
200,0.3,h4,False,3,1.4706792696416064,0.019557508618742635,1.0,2
200,0.3,h4,False,4,1.4706792696416064,0.019557508618742635,1.0,2
200,0.3,h4,False,5,1.4706792696416064,0.019557508618742635,1.0,2
200,0.3,h4,True,1,1.482077600721468,0.014182028904866056,1.0,2
200,0.3,h4,True,2,1.482077600721468,0.014182028904866056,1.0,2
200,0.3,h4,True,3,1.482077600721468,0.014182028904866056,1.0,2
200,0.3,h4,True,4,1.482077600721468,0.014182028904866056,1.0,2
200,0.3,h4,True,5,1.482077600721468,0.014182028904866056,1.0,2
200,0.5,h2,False,1,1.9635392476920703,0.18135674217136624,1.0,2
200,0.5,h2,False,2,1.9635392476920703,0.18135674217136624,1.0,2
200,0.5,h2,False,3,1.9635392476920703,0.18135674217136624,1.0,2
200,0.5,h2,False,4,1.9635392476920703,0.18135674217136624,1.0,2
200,0.5,h2,False,5,1.9635392476920703,0.18135674217136624,1.0,2
200,0.5,h2,True,1,1.9640568004055319,0.13107408570559212,1.0,2
200,0.5,h2,True,2,1.9640568004055319,0.13107408570559212,1.0,2
200,0.5,h2,True,3,1.9640568004055319,0.13107408570559212,1.0,2
